0.2220,0.0000,244.8900,1.0000
0.2220,0.0000,244.5200,1.0000
0.2220,0.0000,243.9800,1.0000
0.2220,0.0000,244.1200,1.0000
0.2220,0.0000,244.5400,1.0000
0.2240,0.0000,245.1400,1.0000
0.2240,0.0000,245.0100,1.0000
0.2240,0.0000,245.4600,1.0000
0.2220,0.0000,244.4000,1.0000
0.2180,0.0000,242.3500,0.8000
0.2180,0.0000,241.6400,0.8000
0.2160,0.0000,240.5500,0.8000
0.2160,0.0000,240.5700,0.8000
0.2180,0.0000,241.5300,0.8000
0.2200,0.0000,243.3500,0.8000
0.2220,0.0000,244.1500,1.0000
0.2200,0.0000,243.0200,0.8000
0.2180,0.0000,242.4200,0.8000
0.2200,0.0000,243.2500,0.8000
0.2200,0.0000,243.2100,0.8000
0.2460,0.0000,242.9300,1.2000
0.3340,0.1340,243.7000,1.4000
0.3300,0.1340,243.5600,1.4000
0.3280,0.1340,243.6400,1.4000
0.3280,0.1360,243.9400,1.4000
0.3260,0.1340,243.7000,1.4000
0.3220,0.1300,242.6200,1.4000
0.3200,0.1300,242.4900,1.4000
0.3200,0.1320,243.0800,1.4000
0.3200,0.1340,243.6800,1.4000
0.3180,0.1340,243.3100,1.4000
0.3180,0.1340,243.7100,1.4000
0.3180,0.1340,243.7500,1.4000
0.3160,0.1320,243.1400,1.4000
0.3140,0.1280,242.4500,1.4000
0.3040,0.1160,243.0200,1.4000
0.2700,0.0000,243.4700,1.2000
0.2960,0.1000,243.0500,1.2000
0.2980,0.1040,244.0500,1.2000
0.2980,0.1040,243.9100,1.2000
0.2960,0.1020,243.2400,1.2000
0.2940,0.1000,242.8200,1.2000
0.2920,0.0980,242.4000,1.2000
0.2900,0.0980,242.0000,1.2000
0.2860,0.0940,242.2700,1.2000
0.2220,0.0000,243.4700,1.0000
0.2220,0.0000,243.8200,1.0000
0.2200,0.0000,242.6800,0.8000
0.2200,0.0000,243.0300,0.8000
0.2180,0.0000,242.4200,0.8000
0.2180,0.0000,241.3700,0.8000
0.2180,0.0000,241.1900,0.8000
0.2180,0.0000,242.1400,0.8000
0.2200,0.0000,243.1900,0.8000
0.2180,0.0000,242.3600,0.8000
0.2200,0.0000,243.0100,0.8000
0.2200,0.0000,243.2400,0.8000
0.2180,0.0000,242.1400,0.8000
0.2180,0.0000,242.0100,0.8000
0.2200,0.0000,243.5200,0.8000
0.2220,0.0000,244.0200,1.0000
0.2220,0.0000,243.9700,1.0000
0.2240,0.0000,244.7900,1.0000
0.2220,0.0000,244.6200,1.0000
0.2220,0.0000,243.9700,1.0000
0.2200,0.0000,242.6000,0.8000
0.2200,0.0000,242.6200,0.8000
0.3000,0.0780,242.2700,1.4000
0.3300,0.1280,242.2000,1.4000
0.3300,0.1360,243.9100,1.4000
0.3280,0.1360,244.1600,1.4000
0.3280,0.1360,244.1200,1.4000
0.3240,0.1300,242.7900,1.4000
0.3240,0.1360,243.9600,1.4000
0.3200,0.1320,243.1500,1.4000
0.3160,0.1240,241.2800,1.4000
0.3160,0.1260,241.8700,1.4000
0.3160,0.1280,242.1900,1.4000
0.3140,0.1260,242.0200,1.4000
0.3140,0.1280,242.3100,1.4000
0.3160,0.1320,243.1300,1.4000
0.3160,0.1340,243.7100,1.4000
0.3280,0.1320,242.5100,1.6000
0.3040,0.1180,242.6000,1.4000
0.3040,0.1200,243.1900,1.2000
0.3380,0.1440,242.4700,1.6000
0.3780,0.2240,242.4300,1.8000
0.3780,0.2220,242.1800,1.8000
0.3800,0.2260,242.8700,1.8000
0.3780,0.2200,241.6800,1.8000
0.3780,0.2240,242.7000,1.8000
0.3780,0.2300,243.6000,1.8000
0.3760,0.2280,243.3900,1.8000
0.3720,0.2220,242.1100,1.8000
0.3140,0.1360,242.7600,1.4000
0.3020,0.1180,242.7100,1.2000
0.3000,0.1160,242.3700,1.2000
0.3000,0.1180,242.7700,1.2000
0.2980,0.1160,242.4900,1.2000
0.2960,0.1160,242.3100,1.2000
0.2940,0.1140,241.6600,1.2000
0.2960,0.1180,242.6900,1.2000
0.2940,0.1160,242.2300,1.2000
0.2920,0.1140,241.7100,1.2000
0.2940,0.1160,242.1700,1.2000
0.2960,0.1180,243.0800,1.2000
0.2940,0.1160,242.4200,1.2000
0.2940,0.1160,242.5100,1.2000
0.2940,0.1180,242.7900,1.2000
0.2500,0.0000,242.3100,1.0000
0.2180,0.0000,241.3300,0.8000
0.2200,0.0000,242.3400,1.0000
0.2200,0.0000,242.3200,1.0000
0.2760,0.0460,241.8000,1.2000
0.3300,0.1260,241.8600,1.4000
0.3280,0.1300,242.8200,1.4000
0.3280,0.1320,243.1000,1.4000
0.3240,0.1240,241.5100,1.4000
0.3240,0.1280,242.5200,1.4000
0.3220,0.1280,242.3800,1.4000
0.3200,0.1280,242.1400,1.4000
0.3180,0.1240,241.4200,1.4000
0.3180,0.1300,242.4000,1.4000
0.3160,0.1280,242.2900,1.4000
0.3140,0.1220,241.0600,1.4000
0.3140,0.1240,241.4200,1.4000
0.3140,0.1280,242.2900,1.4000
0.3140,0.1280,242.0300,1.4000
0.2480,0.0000,242.1100,1.0000
0.2360,0.0000,242.6200,1.0000
0.2480,0.0000,242.4000,1.0000
0.2460,0.0000,241.8800,1.0000
0.2260,0.0000,242.5400,1.0000
0.2200,0.0000,242.8200,1.0000
0.2180,0.0000,242.2200,0.8000
0.2840,0.0600,242.7000,1.4000
0.2940,0.1000,242.9700,1.2000
0.2960,0.1040,243.6600,1.2000
0.2960,0.1000,242.8600,1.2000
0.2960,0.1020,243.4900,1.2000
0.2940,0.1020,243.4300,1.2000
0.2920,0.1000,242.8200,1.2000
0.2920,0.1020,243.6500,1.2000
0.2740,0.0740,244.3800,1.2000
0.2300,0.0000,244.1600,1.0000
0.2280,0.0000,243.3200,1.0000
0.2280,0.0000,243.3100,1.0000
0.2260,0.0000,242.9700,1.0000
0.2260,0.0000,242.4700,1.0000
0.2260,0.0000,242.9200,1.0000
0.2200,0.0000,244.0200,0.8000
0.2200,0.0000,243.5100,0.8000
0.2180,0.0000,242.2700,0.8000
0.2200,0.0000,242.9800,0.8000
0.2200,0.0000,243.0300,0.8000
0.2180,0.0000,242.5900,0.8000
0.2220,0.0000,244.2500,1.0000
0.2220,0.0000,244.6500,1.0000
0.2240,0.0000,244.9300,1.0000
0.2900,0.0600,244.3000,1.4000
0.3400,0.1380,244.4500,1.4000
0.3360,0.1340,243.6000,1.4000
0.3320,0.1320,243.0500,1.4000
0.3300,0.1300,242.8200,1.4000
0.3260,0.1280,242.3000,1.4000
0.3200,0.1280,242.3100,1.4000
0.3180,0.1280,242.2600,1.4000
0.3180,0.1280,242.5100,1.4000
0.3140,0.1220,241.0400,1.4000
0.3120,0.1200,240.5300,1.4000
0.3140,0.1260,241.7200,1.4000
0.3120,0.1260,241.7000,1.4000
0.7240,0.1180,240.9400,3.8000
1.4220,0.1100,240.5500,5.8000
1.3700,0.0000,241.8000,5.6000
1.3180,0.0000,241.4500,5.4000
1.2940,0.0000,239.8800,5.4000
1.3020,0.0000,240.9700,5.4000
1.2920,0.0000,240.6200,5.2000
1.2780,0.0000,239.8400,5.2000
1.2840,0.0000,240.5000,5.2000
1.2940,0.0000,241.5000,5.2000
1.2980,0.0000,241.9100,5.2000
1.2900,0.0000,241.0900,5.2000
1.2900,0.0000,241.1100,5.2000
1.3140,0.0000,241.0400,5.4000
1.3520,0.0780,240.0000,5.6000
1.3500,0.0780,239.9500,5.6000
1.3540,0.0800,240.1700,5.6000
1.3600,0.0800,240.2800,5.6000
1.3540,0.0780,239.7600,5.6000
1.3660,0.0820,241.0800,5.6000
1.3600,0.0800,240.5700,5.6000
1.3500,0.0780,239.8700,5.6000
1.3060,0.0000,240.1100,5.4000
1.2840,0.0000,240.5600,5.2000
1.2800,0.0000,240.2400,5.2000
1.2700,0.0000,239.3900,5.2000
1.2780,0.0000,240.0500,5.2000
1.2820,0.0000,240.4800,5.2000
1.2780,0.0000,239.9800,5.2000
1.2720,0.0000,239.4900,5.2000
1.2820,0.0000,240.4000,5.2000
1.2820,0.0000,240.2800,5.2000
1.2860,0.0000,240.1800,5.2000
1.3380,0.0000,241.0900,5.6000
1.3940,0.1100,240.7000,5.8000
1.3960,0.1120,241.0800,5.8000
1.3800,0.1080,239.9200,5.6000
1.3820,0.1100,240.2500,5.6000
1.3800,0.1080,240.1200,5.6000
1.3660,0.1040,238.9600,5.6000
1.3720,0.1060,239.6400,5.6000
1.3680,0.1060,239.4800,5.6000
1.3700,0.1080,239.7600,5.6000
1.3720,0.1080,239.9800,5.6000
1.3740,0.1100,240.3300,5.6000
1.3800,0.1120,240.9300,5.6000
1.3780,0.1120,240.8500,5.6000
1.3840,0.1120,241.3000,5.6000
1.3420,0.0600,240.8500,5.6000
1.2920,0.0000,241.4500,5.2000
1.2920,0.0000,241.3500,5.2000
1.2920,0.0000,241.4400,5.2000
1.2880,0.0000,240.9900,5.2000
1.2780,0.0000,240.2100,5.2000
1.2820,0.0000,240.4900,5.2000
0.4820,0.0000,241.3300,2.8000
0.2160,0.0000,241.1700,0.8000
0.2140,0.0000,240.3400,0.8000
0.2160,0.0000,240.6900,0.8000
0.2160,0.0000,240.7000,0.8000
0.2140,0.0000,239.8400,0.8000
0.2160,0.0000,240.7400,0.8000
0.2640,0.0000,241.1000,1.2000
0.3520,0.1620,241.2300,1.6000
0.3720,0.2160,240.8300,1.8000
0.3720,0.2160,240.9300,1.8000
0.3720,0.2100,239.8900,1.8000
0.3700,0.2060,238.7500,1.8000
0.3700,0.2080,239.3000,1.8000
0.3700,0.2080,239.3300,1.8000
0.3680,0.2060,238.9500,1.8000
0.3660,0.2060,238.7900,1.6000
0.3080,0.1220,239.5600,1.4000
0.2980,0.1080,240.4200,1.2000
0.2960,0.1040,239.3400,1.2000
0.2960,0.1080,240.2500,1.2000
0.2980,0.1120,241.3500,1.2000
0.2980,0.1140,241.8000,1.2000
0.2980,0.1160,242.5500,1.2000
0.2960,0.1140,242.0000,1.2000
0.2940,0.1140,241.8700,1.2000
0.3860,0.2080,240.7600,1.8000
0.4020,0.2440,240.8100,1.8000
0.3980,0.2460,241.0200,1.8000
0.3960,0.2420,240.4000,1.8000
0.3960,0.2480,241.5900,1.8000
0.3940,0.2480,241.7000,1.8000
0.3900,0.2440,240.6700,1.8000
0.3880,0.2420,240.2800,1.8000
0.3780,0.2300,240.5200,1.8000
0.3120,0.1200,240.0000,1.4000
0.3100,0.1180,239.6600,1.4000
0.3100,0.1200,240.1700,1.4000
0.3120,0.1220,240.8500,1.4000
0.3100,0.1220,240.8600,1.4000
0.3140,0.1320,242.9800,1.4000
0.2820,0.0860,243.6600,1.2000
0.2200,0.0000,242.8200,0.8000
0.2180,0.0000,241.4300,0.8000
0.2180,0.0000,242.6000,0.8000
0.2180,0.0000,242.5000,0.8000
0.2180,0.0000,242.0200,0.8000
0.2180,0.0000,242.0100,0.8000
0.2180,0.0000,242.1400,0.8000
0.2160,0.0000,240.2100,0.8000
0.2160,0.0000,240.8600,0.8000
0.2160,0.0000,241.0000,0.8000
0.2180,0.0000,242.2000,0.8000
0.2200,0.0000,242.4400,0.8000
0.2220,0.0000,244.6300,1.0000
0.2220,0.0000,244.5900,1.0000
0.2200,0.0000,243.6200,1.0000
0.2620,0.0000,243.5000,1.2000
0.2940,0.1000,243.2000,1.2000
0.2940,0.0980,242.4000,1.2000
0.2940,0.0960,241.9600,1.2000
0.2960,0.1000,243.4500,1.2000
0.2960,0.1000,243.2000,1.2000
0.2920,0.0960,242.0900,1.2000
0.2900,0.0940,241.7000,1.2000
0.2880,0.0960,241.7900,1.2000
0.2240,0.0000,239.8300,1.0000
0.2140,0.0000,239.6600,0.8000
0.2160,0.0000,240.8000,0.8000
0.2180,0.0000,241.6300,0.8000
0.2180,0.0000,241.9200,0.8000
0.2200,0.0000,242.6800,0.8000
0.2600,0.0000,242.3300,1.2000
0.3300,0.1260,242.1700,1.4000
0.3260,0.1260,242.0900,1.4000
0.3240,0.1240,241.6400,1.4000
0.3240,0.1280,242.5500,1.4000
0.3200,0.1260,241.6700,1.4000
0.3220,0.1300,242.7800,1.4000
0.3180,0.1280,242.2300,1.4000
0.3180,0.1280,241.9900,1.4000
0.3140,0.1240,241.2500,1.4000
0.3140,0.1260,241.6400,1.4000
0.3140,0.1260,241.7600,1.4000
0.3120,0.1220,241.0700,1.4000
0.3140,0.1280,242.3500,1.4000
0.3120,0.1260,241.7900,1.4000
0.2740,0.0700,241.6800,1.2000
0.2180,0.0000,242.2900,0.8000
0.2160,0.0000,241.3700,0.8000
0.2140,0.0000,239.9400,0.8000
0.2160,0.0000,239.8900,0.8000
0.2160,0.0000,241.1600,0.8000
0.2160,0.0000,241.0800,0.8000
0.2160,0.0000,240.6400,0.8000
0.2160,0.0000,240.5100,0.8000
0.2160,0.0000,240.7500,0.8000
0.2160,0.0000,240.3400,0.8000
0.2140,0.0000,239.9400,0.8000
0.2160,0.0000,241.1600,0.8000
0.2160,0.0000,240.5100,0.8000
0.2160,0.0000,240.0600,0.8000
0.2160,0.0000,240.8400,0.8000
0.2180,0.0000,241.1700,0.8000
0.2160,0.0000,240.8900,0.8000
0.2160,0.0000,240.4500,0.8000
0.2460,0.0000,240.4400,1.2000
0.2900,0.0880,239.8800,1.2000
0.2880,0.0860,239.1400,1.2000
0.2880,0.0880,239.3300,1.2000
0.2880,0.0880,239.6000,1.2000
0.2860,0.0820,237.8000,1.2000
0.2840,0.0840,238.2400,1.2000
0.2840,0.0840,238.7500,1.2000
0.2840,0.0840,238.9100,1.2000
0.2320,0.0000,240.5800,1.0000
0.2180,0.0000,241.5600,0.8000
0.2160,0.0000,240.3400,0.8000
0.2160,0.0000,240.4100,0.8000
0.2980,0.0700,240.6300,1.4000
0.3280,0.1200,240.6400,1.4000
0.3240,0.1200,240.7800,1.4000
0.3200,0.1140,239.4500,1.4000
0.3220,0.1200,240.8900,1.4000
0.3180,0.1160,239.7000,1.4000
0.3180,0.1200,240.7900,1.4000
0.3160,0.1180,240.2400,1.4000
0.3160,0.1220,241.2200,1.4000
0.3140,0.1220,241.1500,1.4000
0.3140,0.1220,241.0100,1.4000
0.3140,0.1240,241.3500,1.4000
0.3140,0.1260,241.8100,1.4000
0.3100,0.1200,240.3000,1.4000
0.3120,0.1220,241.0900,1.4000
0.2500,0.0000,241.2100,1.0000
0.2140,0.0000,238.8600,0.8000
0.2140,0.0000,238.8500,0.8000
0.2140,0.0000,238.5100,0.8000
0.2140,0.0000,238.5200,0.8000
0.2120,0.0000,237.5500,0.8000
0.2140,0.0000,238.6900,0.8000
0.2160,0.0000,239.7700,0.8000
0.2160,0.0000,240.0400,0.8000
0.2160,0.0000,239.8300,0.8000
0.2160,0.0000,240.3300,0.8000
0.2160,0.0000,239.9600,0.8000
0.2160,0.0000,240.6000,0.8000
0.2180,0.0000,240.9800,0.8000
0.2160,0.0000,240.6400,0.8000
0.2160,0.0000,240.6800,0.8000
0.2160,0.0000,240.3100,0.8000
0.2180,0.0000,241.0400,0.8000
0.2180,0.0000,241.3300,0.8000
0.2180,0.0000,241.1000,0.8000
0.2160,0.0000,240.3500,0.8000
0.2160,0.0000,240.3600,0.8000
0.2740,0.0000,240.1500,1.4000
0.2880,0.0880,239.1600,1.2000
0.2900,0.0920,240.2000,1.2000
0.2900,0.0900,239.9200,1.2000
0.3740,0.1940,239.9300,1.8000
0.3740,0.2120,240.0500,1.8000
0.3700,0.2140,240.4400,1.8000
0.3680,0.2120,240.0600,1.8000
0.3560,0.1920,240.2200,1.6000
0.3480,0.1520,239.8200,1.6000
0.4080,0.2400,239.6300,2.0000
0.4040,0.2320,238.4400,1.8000
0.4020,0.2340,238.7000,1.8000
0.4000,0.2340,238.5400,1.8000
0.3980,0.2340,238.5700,1.8000
0.3940,0.2300,237.8200,1.8000
0.3940,0.2340,238.6600,1.8000
0.3920,0.2340,238.7500,1.8000
0.3900,0.2320,238.4300,1.8000
0.3900,0.2340,238.9600,1.8000
0.3900,0.2420,240.4300,1.8000
0.3860,0.2360,239.3600,1.8000
0.3860,0.2400,239.8100,1.8000
0.3840,0.2380,239.6700,1.8000
0.3180,0.1460,239.7300,1.4000
0.2880,0.1040,238.8800,1.2000
0.2880,0.1040,239.1000,1.2000
0.2880,0.1040,239.0500,1.2000
0.2980,0.1120,241.0700,1.2000
0.2960,0.1100,240.6400,1.2000
0.2980,0.1140,242.0800,1.2000
0.2560,0.0500,242.1400,1.0000
0.2180,0.0000,241.4800,0.8000
0.2160,0.0000,240.9900,0.8000
0.2160,0.0000,240.5600,0.8000
0.2160,0.0000,240.4400,0.8000
0.2140,0.0000,240.0900,0.8000
0.2160,0.0000,240.5600,0.8000
0.2160,0.0000,240.8100,0.8000
0.2160,0.0000,240.6700,0.8000
0.2160,0.0000,241.1800,0.8000
0.2180,0.0000,241.8900,0.8000
0.2180,0.0000,241.8600,0.8000
0.2260,0.0000,242.0100,1.0000
0.2260,0.0000,242.5200,1.0000
0.2260,0.0000,242.8600,1.0000
0.2240,0.0000,241.3900,1.0000
0.2240,0.0000,241.0500,1.0000
0.2200,0.0000,240.6100,0.8000
0.2140,0.0000,240.1000,0.8000
0.2780,0.0500,240.4000,1.4000
0.2900,0.0940,240.9100,1.2000
0.2920,0.0940,241.0700,1.2000
0.2920,0.0940,241.4300,1.2000
0.2920,0.0960,241.4800,1.2000
0.2900,0.0940,241.1800,1.2000
0.4080,0.2200,240.4900,2.0000
0.4000,0.2320,241.9800,1.8000
0.3740,0.1900,242.3200,1.6000
0.3300,0.1260,241.4700,1.4000
0.3280,0.1280,241.9500,1.4000
0.3260,0.1280,241.9100,1.4000
0.3260,0.1280,242.2100,1.4000
0.3240,0.1300,242.3700,1.4000
0.3180,0.1320,242.9600,1.4000
0.3140,0.1260,241.6800,1.4000
0.3120,0.1240,241.2100,1.4000
0.3160,0.1320,243.1000,1.4000
0.3140,0.1300,242.6700,1.4000
0.3100,0.1240,241.2800,1.4000
0.2740,0.0720,241.3500,1.2000
0.2160,0.0000,241.0500,0.8000
0.2160,0.0000,241.3200,0.8000
0.2220,0.0000,241.0000,1.0000
0.2240,0.0000,241.3600,1.0000
0.2240,0.0000,241.5100,1.0000
0.2220,0.0000,240.5000,1.0000
0.2160,0.0000,240.7100,0.8000
0.2140,0.0000,240.5600,0.8000
0.2140,0.0000,240.1400,0.8000
0.2140,0.0000,239.7400,0.8000
0.2160,0.0000,240.5300,0.8000
0.2160,0.0000,240.6300,0.8000
0.2160,0.0000,240.2700,0.8000
0.2140,0.0000,240.0900,0.8000
0.2140,0.0000,240.1600,0.8000
0.2140,0.0000,240.2100,0.8000
0.2140,0.0000,239.9100,0.8000
0.2240,0.0000,241.2200,1.0000
0.2220,0.0000,240.9700,1.0000
0.2220,0.0000,240.5200,1.0000
0.2220,0.0000,240.8400,1.0000
0.2220,0.0000,241.7400,1.0000
0.2160,0.0000,241.1000,0.8000
0.2160,0.0000,240.6800,0.8000
0.2160,0.0000,240.6600,0.8000
0.2160,0.0000,240.9400,0.8000
0.2160,0.0000,240.7000,0.8000
0.2160,0.0000,241.4500,0.8000
0.2500,0.0000,240.2800,1.2000
0.2900,0.0920,240.7400,1.2000
0.2900,0.0940,240.9500,1.2000
0.4120,0.2240,241.3900,2.0000
0.4080,0.2260,240.6200,1.8000
0.4040,0.2240,240.4800,1.8000
0.4020,0.2240,240.4800,1.8000
0.3920,0.2260,240.6300,1.8000
0.3880,0.2220,240.0800,1.8000
0.3360,0.1480,239.7300,1.4000
0.3140,0.1180,240.0900,1.4000
0.3140,0.1200,240.4400,1.4000
0.3120,0.1200,240.3400,1.4000
0.3120,0.1220,241.0200,1.4000
0.3100,0.1200,240.2400,1.4000
0.3060,0.1160,239.2200,1.4000
0.3080,0.1160,239.5100,1.4000
0.3060,0.1160,240.2000,1.4000
0.2140,0.0000,240.2100,0.8000
0.2120,0.0000,239.1000,0.8000
0.2140,0.0000,240.7100,0.8000
0.2160,0.0000,241.0600,0.8000
0.2140,0.0000,240.1900,0.8000
0.2140,0.0000,239.6600,0.8000
0.2120,0.0000,239.3100,0.8000
0.2140,0.0000,240.2800,0.8000
0.2120,0.0000,238.6200,0.8000
0.2140,0.0000,240.0400,0.8000
0.2140,0.0000,240.6100,0.8000
0.2140,0.0000,240.5700,0.8000
0.2160,0.0000,240.4400,0.8000
0.2160,0.0000,240.8000,0.8000
0.2140,0.0000,240.6500,0.8000
0.2140,0.0000,239.4700,0.8000
0.2120,0.0000,239.2100,0.8000
0.2140,0.0000,239.7200,0.8000
0.2140,0.0000,240.1700,0.8000
0.2140,0.0000,239.9300,0.8000
0.2160,0.0000,240.9200,0.8000
0.2160,0.0000,241.0200,0.8000
0.2140,0.0000,239.6100,0.8000
0.2140,0.0000,239.8900,0.8000
0.2160,0.0000,241.4300,0.8000
0.2160,0.0000,241.4500,0.8000
0.2160,0.0000,241.7100,0.8000
0.2180,0.0000,242.2700,0.8000
0.2180,0.0000,241.8300,0.8000
0.2160,0.0000,240.7200,0.8000
0.2140,0.0000,240.4600,0.8000
0.3320,0.1160,240.7100,1.6000
0.3780,0.1720,240.1700,1.8000
0.3920,0.2200,239.4400,1.8000
0.3940,0.2240,240.3800,1.8000
0.3960,0.2280,241.2800,1.8000
0.3900,0.2220,240.0600,1.8000
0.3900,0.2260,240.7100,1.8000
0.3880,0.2260,240.8200,1.8000
0.4220,0.2560,241.0200,2.2000
0.4640,0.3460,240.3000,2.4000
0.4040,0.2580,240.8400,2.0000
0.3900,0.2380,239.3600,1.8000
0.3900,0.2380,239.1700,1.8000
0.3880,0.2340,238.4800,1.8000
0.3700,0.2080,238.8100,1.8000
0.2960,0.1040,239.0300,1.2000
0.2940,0.1020,238.0100,1.2000
0.2960,0.1040,238.8100,1.2000
0.2940,0.1020,238.2200,1.2000
0.2940,0.1000,237.7600,1.2000
0.2940,0.1020,238.1700,1.2000
0.2940,0.1040,238.8300,1.2000
0.2940,0.1040,239.1600,1.2000
0.2920,0.1020,238.6300,1.2000
0.2920,0.1040,239.2900,1.2000
0.2920,0.1060,239.5800,1.2000
0.2900,0.1020,238.5800,1.2000
0.2880,0.1020,238.8200,1.2000
0.2880,0.1040,239.0400,1.2000
0.2880,0.1040,239.2200,1.2000
0.2860,0.1000,238.0400,1.2000
0.2860,0.1040,238.9800,1.2000
